2016-10-25 12:38:50 INFO : distributing menu...
2016-10-25 12:38:50 INFO : loading resource information from JSON: /home/wittmann/work/utm/tmVhdlProducer/config/resource_default.json
2016-10-25 12:38:50 INFO : :: listing resources...
2016-10-25 12:38:50 INFO : thresholds:
2016-10-25 12:38:50 INFO :   * floor: sliceLUTs=39.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * ceiling: sliceLUTs=90.00%, processors=100.00%
2016-10-25 12:38:50 INFO : instances:
2016-10-25 12:38:50 INFO :   * SingleMuon(Muon): sliceLUTs=0.04%, processors=0.00%
2016-10-25 12:38:50 INFO :   * DoubleMuon(Muon, Muon): sliceLUTs=0.05%, processors=0.00%
2016-10-25 12:38:50 INFO :   * TripleMuon(Muon, Muon, Muon): sliceLUTs=0.06%, processors=0.00%
2016-10-25 12:38:50 INFO :   * QuadMuon(Muon, Muon, Muon, Muon): sliceLUTs=0.30%, processors=0.00%
2016-10-25 12:38:50 INFO :   * SingleEgamma(Egamma): sliceLUTs=0.05%, processors=0.00%
2016-10-25 12:38:50 INFO :   * DoubleEgamma(Egamma, Egamma): sliceLUTs=0.07%, processors=0.00%
2016-10-25 12:38:50 INFO :   * TripleEgamma(Egamma, Egamma, Egamma): sliceLUTs=0.09%, processors=0.00%
2016-10-25 12:38:50 INFO :   * QuadEgamma(Egamma, Egamma, Egamma, Egamma): sliceLUTs=3.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * SingleJet(Jet): sliceLUTs=0.05%, processors=0.00%
2016-10-25 12:38:50 INFO :   * DoubleJet(Jet, Jet): sliceLUTs=0.07%, processors=0.00%
2016-10-25 12:38:50 INFO :   * TripleJet(Jet, Jet, Jet): sliceLUTs=0.09%, processors=0.00%
2016-10-25 12:38:50 INFO :   * QuadJet(Jet, Jet, Jet, Jet): sliceLUTs=3.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * SingleTau(Tau): sliceLUTs=0.04%, processors=0.00%
2016-10-25 12:38:50 INFO :   * DoubleTau(Tau, Tau): sliceLUTs=0.05%, processors=0.00%
2016-10-25 12:38:50 INFO :   * TripleTau(Tau, Tau, Tau): sliceLUTs=0.06%, processors=0.00%
2016-10-25 12:38:50 INFO :   * QuadTau(Tau, Tau, Tau, Tau): sliceLUTs=0.30%, processors=0.00%
2016-10-25 12:38:50 INFO :   * TotalEt(ETT): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * TotalEtEM(ETTEM): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * TotalHt(HTT): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * TowerCount(TOWERCOUNT): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MissingEt(ETM): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MissingEtHF(ETMHF): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MissingHt(HTM): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MinBiasHFM0(MBT0HFM): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MinBiasHFM1(MBT1HFM): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MinBiasHFP0(MBT0HFP): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MinBiasHFP1(MBT1HFP): sliceLUTs=0.01%, processors=0.00%
2016-10-25 12:38:50 INFO :   * Externals(EXT): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MuonMuonCorrelation(Muon, Muon): sliceLUTs=1.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MuonEsumCorrelation(Muon, ETM): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MuonEsumCorrelation(Muon, ETMHF): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * MuonEsumCorrelation(Muon, HTM): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloMuonCorrelation(Egamma, Muon): sliceLUTs=2.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloMuonCorrelation(Jet, Muon): sliceLUTs=2.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloMuonCorrelation(Tau, Muon): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloCaloCorrelation(Egamma, Egamma): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloCaloCorrelation(Egamma, Tau): sliceLUTs=2.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloCaloCorrelation(Egamma, Jet): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloCaloCorrelation(Jet, Jet): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloCaloCorrelation(Jet, Tau): sliceLUTs=2.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloCaloCorrelation(Tau, Tau): sliceLUTs=2.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Egamma, ETM): sliceLUTs=0.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Egamma, ETMHF): sliceLUTs=0.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Tau, ETM): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Tau, ETMHF): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Jet, ETM): sliceLUTs=0.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Jet, ETMHF): sliceLUTs=0.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Egamma, HTM): sliceLUTs=0.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Tau, HTM): sliceLUTs=0.00%, processors=0.00%
2016-10-25 12:38:50 INFO :   * CaloEsumCorrelation(Jet, HTM): sliceLUTs=0.50%, processors=0.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Muon, Muon): sliceLUTs=10.00%, processors=10.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Egamma, Muon): sliceLUTs=10.00%, processors=10.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Jet, Muon): sliceLUTs=10.00%, processors=10.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Tau, Muon): sliceLUTs=10.00%, processors=10.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Egamma, Egamma): sliceLUTs=1.20%, processors=1.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Egamma, Tau): sliceLUTs=10.00%, processors=10.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Egamma, Jet): sliceLUTs=1.20%, processors=1.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Jet, Jet): sliceLUTs=1.20%, processors=1.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Jet, Tau): sliceLUTs=10.00%, processors=10.00%
2016-10-25 12:38:50 INFO :   * InvariantMass(Tau, Tau): sliceLUTs=10.00%, processors=10.00%
2016-10-25 12:38:50 INFO : |-------------------------------------------------------------------------|
2016-10-25 12:38:50 INFO : |                                                                         |
2016-10-25 12:38:50 INFO : | Algorithms sorted by payload (descending)                               |
2016-10-25 12:38:50 INFO : |                                                                         |
2016-10-25 12:38:50 INFO : |-------------------------------------------------------------------------|
2016-10-25 12:38:50 INFO : |-------|-----------|--------|--------------------------------------------|
2016-10-25 12:38:50 INFO : | Index | SliceLUTs | DSPs   | Name                                       |
2016-10-25 12:38:50 INFO : |-------|-----------|--------|--------------------------------------------|
2016-10-25 12:38:50 INFO : |    30 |    10.00% | 10.00% | L1_DoubleMu0_MassGT1_BptxAND               |
2016-10-25 12:38:50 INFO : |    34 |    10.00% | 10.00% | L1_DoubleMu10_Mass60to150_BptxAND          |
2016-10-25 12:38:50 INFO : |    29 |    10.00% | 10.00% | L1_DoubleMuOpen_MassGT1_BptxAND            |
2016-10-25 12:38:50 INFO : |    35 |     1.50% |  0.00% | L1_DoubleMu_10_0_dEta_Max1p8               |
2016-10-25 12:38:50 INFO : |    99 |     0.10% |  0.00% | L1_SingleJet12_ForEta1p5                   |
2016-10-25 12:38:50 INFO : |   101 |     0.10% |  0.00% | L1_SingleJet12_ForEta1p5_BptxAND           |
2016-10-25 12:38:50 INFO : |    98 |     0.10% |  0.00% | L1_SingleJet12_ForEta2p5                   |
2016-10-25 12:38:50 INFO : |   100 |     0.10% |  0.00% | L1_SingleJet12_ForEta2p5_BptxAND           |
2016-10-25 12:38:50 INFO : |   112 |     0.10% |  0.00% | L1_SingleJet24_ForEta1p5                   |
2016-10-25 12:38:50 INFO : |   111 |     0.10% |  0.00% | L1_SingleJet24_ForEta1p5_BptxAND           |
2016-10-25 12:38:50 INFO : |   109 |     0.10% |  0.00% | L1_SingleJet24_ForEta2p5                   |
2016-10-25 12:38:50 INFO : |   110 |     0.10% |  0.00% | L1_SingleJet24_ForEta2p5_BptxAND           |
2016-10-25 12:38:50 INFO : |   203 |     0.09% |  0.00% |  L1_DoubleEG2_TwoTowerHFVeto_OR_BptxAND    |
2016-10-25 12:38:50 INFO : |   196 |     0.09% |  0.00% | L1_DoubleEG2_NotMinimumBiasHF0_AND         |
2016-10-25 12:38:50 INFO : |   197 |     0.09% |  0.00% | L1_DoubleEG2_NotMinimumBiasHF0_AND_BptxAND |
2016-10-25 12:38:50 INFO : |    15 |     0.09% |  0.00% | L1_SingleMu3_SingleJet20_BptxAND           |
2016-10-25 12:38:50 INFO : |   200 |     0.07% |  0.00% | L1_DoubleMuOpen_NotMinimumBiasHF0_AND      |
2016-10-25 12:38:50 INFO : |   201 |     0.07% |  0.00% | L1_DoubleMuOpen_NotMinimumBiasHF0_AND_B... |
2016-10-25 12:38:50 INFO : |   192 |     0.07% |  0.00% | L1_DoubleMuOpen_TwoTowerHFVeto_OR_BptxAND  |
2016-10-25 12:38:50 INFO : |   198 |     0.07% |  0.00% | L1_SingleEG5_NotMinimumBiasHF0_AND         |
2016-10-25 12:38:50 INFO : |   199 |     0.07% |  0.00% | L1_SingleEG5_NotMinimumBiasHF0_AND_BptxAND |
2016-10-25 12:38:50 INFO : |   195 |     0.07% |  0.00% | L1_SingleEG5_TwoTowerHFVeto_OR_BptxAND     |
2016-10-25 12:38:50 INFO : |    71 |     0.07% |  0.00% | L1_DoubleEG_15_10                          |
2016-10-25 12:38:50 INFO : |   202 |     0.06% |  0.00% | L1_MuOpen_NotMinimumBiasHF0_AND            |
2016-10-25 12:38:50 INFO : |   194 |     0.06% |  0.00% | L1_MuOpen_NotMinimumBiasHF0_AND_BptxAND    |
2016-10-25 12:38:50 INFO : |   193 |     0.06% |  0.00% | L1_MuOpen_TwoTowerHFVeto_OR_BptxAND        |
2016-10-25 12:38:50 INFO : |    27 |     0.05% |  0.00% | L1_DoubleMu0                               |
2016-10-25 12:38:50 INFO : |    28 |     0.05% |  0.00% | L1_DoubleMu0_BptxAND                       |
2016-10-25 12:38:50 INFO : |    33 |     0.05% |  0.00% | L1_DoubleMu10_BptxAND                      |
2016-10-25 12:38:50 INFO : |    25 |     0.05% |  0.00% | L1_DoubleMuOpen                            |
2016-10-25 12:38:50 INFO : |    26 |     0.05% |  0.00% | L1_DoubleMuOpen_BptxAND                    |
2016-10-25 12:38:50 INFO : |    31 |     0.05% |  0.00% | L1_DoubleMuOpen_OS_BptxAND                 |
2016-10-25 12:38:50 INFO : |    32 |     0.05% |  0.00% | L1_DoubleMuOpen_SS_BptxAND                 |
2016-10-25 12:38:50 INFO : |    41 |     0.05% |  0.00% | L1_SingleEG10_BptxAND                      |
2016-10-25 12:38:50 INFO : |    42 |     0.05% |  0.00% | L1_SingleEG14_BptxAND                      |
2016-10-25 12:38:50 INFO : |    43 |     0.05% |  0.00% | L1_SingleEG18_BptxAND                      |
2016-10-25 12:38:50 INFO : |    37 |     0.05% |  0.00% | L1_SingleEG2                               |
2016-10-25 12:38:50 INFO : |    44 |     0.05% |  0.00% | L1_SingleEG24_BptxAND                      |
2016-10-25 12:38:50 INFO : |    38 |     0.05% |  0.00% | L1_SingleEG2_BptxAND                       |
2016-10-25 12:38:50 INFO : |    45 |     0.05% |  0.00% | L1_SingleEG30_BptxAND                      |
2016-10-25 12:38:50 INFO : |    39 |     0.05% |  0.00% | L1_SingleEG5                               |
2016-10-25 12:38:50 INFO : |    40 |     0.05% |  0.00% | L1_SingleEG5_BptxAND                       |
2016-10-25 12:38:50 INFO : |    51 |     0.05% |  0.00% | L1_SingleIsoEG10_BptxAND                   |
2016-10-25 12:38:50 INFO : |    52 |     0.05% |  0.00% | L1_SingleIsoEG14_BptxAND                   |
2016-10-25 12:38:50 INFO : |    53 |     0.05% |  0.00% | L1_SingleIsoEG18_BptxAND                   |
2016-10-25 12:38:50 INFO : |    54 |     0.05% |  0.00% | L1_SingleIsoEG24_BptxAND                   |
2016-10-25 12:38:50 INFO : |    55 |     0.05% |  0.00% | L1_SingleIsoEG30_BptxAND                   |
2016-10-25 12:38:50 INFO : |    49 |     0.05% |  0.00% | L1_SingleIsoEG5                            |
2016-10-25 12:38:50 INFO : |    50 |     0.05% |  0.00% | L1_SingleIsoEG5_BptxAND                    |
2016-10-25 12:38:50 INFO : |    96 |     0.05% |  0.00% | L1_SingleJet12                             |
2016-10-25 12:38:50 INFO : |    97 |     0.05% |  0.00% | L1_SingleJet12_BptxAND                     |
2016-10-25 12:38:50 INFO : |   102 |     0.05% |  0.00% | L1_SingleJet16                             |
2016-10-25 12:38:50 INFO : |   103 |     0.05% |  0.00% | L1_SingleJet16_BptxAND                     |
2016-10-25 12:38:50 INFO : |   104 |     0.05% |  0.00% | L1_SingleJet20                             |
2016-10-25 12:38:50 INFO : |   105 |     0.05% |  0.00% | L1_SingleJet20_BptxAND                     |
2016-10-25 12:38:50 INFO : |   107 |     0.05% |  0.00% | L1_SingleJet24                             |
2016-10-25 12:38:50 INFO : |   108 |     0.05% |  0.00% | L1_SingleJet24_BptxAND                     |
2016-10-25 12:38:50 INFO : |   117 |     0.05% |  0.00% | L1_SingleJet28_BptxAND                     |
2016-10-25 12:38:50 INFO : |   118 |     0.05% |  0.00% | L1_SingleJet32_BptxAND                     |
2016-10-25 12:38:50 INFO : |   119 |     0.05% |  0.00% | L1_SingleJet36_BptxAND                     |
2016-10-25 12:38:50 INFO : |    88 |     0.05% |  0.00% | L1_SingleJet4                              |
2016-10-25 12:38:50 INFO : |   120 |     0.05% |  0.00% | L1_SingleJet40_BptxAND                     |
2016-10-25 12:38:50 INFO : |   121 |     0.05% |  0.00% | L1_SingleJet44_BptxAND                     |
2016-10-25 12:38:50 INFO : |   122 |     0.05% |  0.00% | L1_SingleJet48_BptxAND                     |
2016-10-25 12:38:50 INFO : |    89 |     0.05% |  0.00% | L1_SingleJet4_BptxAND                      |
2016-10-25 12:38:50 INFO : |    90 |     0.05% |  0.00% | L1_SingleJet4_MidEta2p5                    |
2016-10-25 12:38:50 INFO : |    91 |     0.05% |  0.00% | L1_SingleJet4_MidEta2p5_BptxAND            |
